"X","Y","SAMELO","OBJECTID","AREA","PERIMETER","PHTW911_","PHTW911_ID","XLO","YLO","SNO","YEAR","LNO","FE","MN","CU","ZN","CD","CR","NI","PB","add","county"
120.2719932,23.15532831,0,68238,62500,1000,23537,48561,174625,2561875,"GR92FG31631",2003,"FG3163",679.81,171.63,11.41,317.6,0.94,0.21,1.33,19.74,"Unnamed Road, 善化區台南市台灣 741","台南市"
120.2720296,23.1485558,0,68334,62500,1000,23639,45412,174625,2561125,"GR92FG31601",2003,"FG3160",883.66,171.62,11.57,322.36,1.11,0.4,1.34,28.72,"741台灣台南市善化區1","台南市"
120.2743982,23.16211203,0,68151,62500,1000,23449,9274,174875,2562625,"GR91FG31761",2002,"FG3176",410.54,85.58,4.01,8.57,0.35,49.26,0.91,1.19,"741台灣台南市善化區進學路","台南市"
120.2744346,23.15533956,0,68239,62500,1000,23538,48568,174875,2561875,"GR92FG31731",2003,"FG3173",675.43,149.67,10.88,213.36,0.86,0.02,1.04,49.48,"Unnamed Road, 善化區台南市台灣 741","台南市"
120.2744467,23.15308206,0,68273,62500,1000,23572,47043,174875,2561625,"GR91FG31721",2002,"FG3172",763.7,174.75,11.21,253.16,0.86,0.33,1.21,55.69,"Unnamed Road, 善化區台南市台灣 741","台南市"
120.2764747,23.22984694,0,67587,62500,1000,22872,47874,175125,2570125,"GR92FG01831",2003,"FG0183",644.04,100.45,4.5,8.01,0.19,13.73,1.78,1.39,"Unnamed Road, 下營區台南市台灣 735","台南市"
120.2785181,22.84381054,0,111119,62500,1000,2536,2536,175125,2527375,"GR95FF61891",2006,"FF6189",309.53,17.19,1.74,3.48,0.03,13.21,0.16,1.97,"821台灣高雄市路竹區高7鄉道640號","高雄市"
120.2816955,23.62041773,0,64193,62500,1000,19359,13341,175875,2613375,"GR91FI51AA1",2002,"FI51AA",552.2,282.27,8.92,13.43,0.16,17.23,6.64,4.86,"651台灣雲林縣北港鎮溝皂路","雲林縣"
120.2835903,22.80545179,0,127456,62500,1000,1727,1727,175625,2523125,"GR95FF72031",2006,"FF7203",448.05,114.7,4.72,2353.69,0.07,0.68,2.68,3.74,"820台灣高雄市岡山區正氣路199巷12號","高雄市"
120.2836021,22.80319407,0,127455,62500,1000,1726,1726,175625,2522875,"GR95FF72021",2006,"FF7202",392.46,141.05,5.17,562.33,0.09,0.71,2.78,3.68,"820台灣高雄市岡山區岡山北路1巷36號","高雄市"
120.2837906,22.76707031,0,134921,62500,1000,779,779,175625,2518875,"GR95FF92081",2006,"FF9208",789.49,123.3,1444.27,1005.28,0.57,1.46,7.16,224.46,"820台灣高雄市岡山區鹽埔路","高雄市"
120.2851044,23.44208822,0,111404,62500,1000,3326,3326,176125,2593625,"GR95FH22181",2006,"FH2218",142.86,83.89,95.99,23.94,0.19,0.18,0.62,19.45,"611台灣嘉義縣鹿草鄉東西向快速公路東石嘉義線","嘉義縣"
120.2858371,22.84158556,0,111145,62500,1000,2594,2594,175875,2527125,"GR95FF62181",2006,"FF6218",0.53,71.24,1.29,272.25,0.26,0.06,1.58,0.09,"821台灣高雄市路竹區南科高雄園區中山高聯絡道26號","高雄市"
120.2858489,22.83932791,0,111144,62500,1000,2592,2592,175875,2526875,"GR95FF62171",2006,"FF6217",608.84,144.07,113.54,17.21,0.18,0.69,0.69,5.33,"821台灣高雄市路竹區東安路36巷","高雄市"
120.2858841,22.83255493,0,111142,62500,1000,2588,2588,175875,2526125,"GR95FF62141",2006,"FF6214",1764.6,43.09,222.96,119581.34,0.64,113.73,49.28,3.12,"821台灣高雄市路竹區復興路1131號","高雄市"
120.2862367,22.76482339,0,134926,62500,1000,787,787,175875,2518625,"GR95FF92171",2006,"FF9217",251.15,109.99,196.36,53.2,0.04,0.43,0.74,26.13,"825台灣高雄市橋頭區西林路","高雄市"
120.28876,23.21635797,0,82675,62500,1000,5108,5108,176375,2568625,"GR92FG12281",2003,"FG1228",2007.55,168.68,223.94,363.79,0.75,6.12,20.74,19.99,"735台灣台南市下營區南58鄉道123號","台南市"
120.2901955,23.85973376,0,129999,62500,1000,9268,9268,176875,2639875,"GR95FJ52351",2006,"FJ5235",384.73,173.58,6.29,244.18,0.3,0.63,5.23,11.81,"527台灣彰化縣大城鄉三林路30號","彰化縣"
120.2959278,22.77389731,0,136441,62500,1000,4423,4423,176875,2519625,"GR96FF82501",2007,"FF8250",196.02,146.71,215.56,1563.34,0.89,0.49,3.85,90.6,"825台灣高雄市橋頭區林北路","高雄市"
120.2981544,22.81454708,0,118181,62500,1000,1732,1732,177125,2524125,"GR96FF72671",2007,"FF7267",571.39,90.47,8.27,252.5,0.08,0.87,1.21,34.1,"820台灣高雄市岡山區成功路453巷2-76號","高雄市"
120.2981891,22.80777395,0,118179,62500,1000,1728,1728,177125,2523375,"GR96FF72641",2007,"FF7264",73.35,125.34,13.52,682.87,0.13,8.23,1.42,6.72,"820台灣高雄市岡山區嘉新西路陸橋","高雄市"
120.300268,22.87777186,0,101467,62500,1000,276,276,177375,2531125,"GR95FF42721",2006,"FF4272",477.2,215.21,8.84,577.13,0,0.25,2.59,5.15,"821台灣高雄市路竹區環球路18號","高雄市"
120.300509,22.83036153,0,127433,62500,1000,1659,1659,177375,2525875,"GR96FF62731",2007,"FF6273",511.3,126.01,16.4,643.2,0.19,1.67,2.71,13.64,"820台灣高雄市岡山區興隆街600號","高雄市"
120.3023133,23.42636403,0,118875,62500,1000,3805,3805,177875,2591875,"GR96FH22811",2007,"FH2281",10.91,191.59,50.29,8126.67,1.17,0.68,8.58,0,"Unnamed Road, 鹿草鄉嘉義縣台灣 611","嘉義縣"
120.3029446,22.83037211,0,127434,62500,1000,1660,1660,177625,2525875,"GR96FF62831",2007,"FF6283",563.41,113.87,33.35,1292.54,0.3,3.34,4.72,24.42,"820台灣高雄市岡山區中山高速公路","高雄市"
120.3032199,22.77618686,0,127513,62500,1000,1861,1861,177625,2519875,"GR95FF82811",2006,"FF8281",370.48,155.57,19.25,250.71,0.19,3.75,2.8,7.08,"825台灣高雄市橋頭區岡山南路","高雄市"
120.3054717,22.81232109,0,118195,62500,1000,1767,1767,177875,2523875,"GR96FF72961",2007,"FF7296",272.66,95.43,11.99,288.01,0.21,0.43,9.16,36.15,"820台灣高雄市岡山區興南巷","高雄市"
120.3081265,23.71759789,0,24479,62500,1000,16392,44869,178625,2624125,"GR87FI13091",1998,"FI1309",222.12,68.81,23.07,8.65,0.2,0.17,1.68,457.17,"634台灣雲林縣褒忠鄉33","雲林縣"
120.3132072,23.21195131,0,82760,62500,1000,5362,5362,178875,2568125,"GR92FG13261",2003,"FG1326",547.36,70.33,139.62,119.97,0.34,16.11,4.34,184.4,"Unnamed Road, 官田區台南市台灣 720","台南市"
120.3150998,22.83493974,0,101649,62500,1000,753,753,178875,2526375,"GR95FF63351",2006,"FF6335",120.7,59.442,94.25,50.813,0.118,0.122,1.021,22.346,"820台灣高雄市岡山區嘉峰路247-6號","高雄市"
120.3155387,22.74688831,0,117713,62500,1000,505,505,178875,2516625,"GR96FE033A1",2007,"FE033A",473.13,56.59,99.48,134.33,0.1,3.01,4.28,6.8,"825台灣高雄市橋頭區成功南路","高雄市"
120.3176703,22.80785772,0,127479,62500,1000,1778,1778,179125,2523375,"GR95FF73441",2006,"FF7344",50.34,96.42,546.93,40.04,1.53,0.27,1.13,912.54,"820台灣高雄市岡山區大莊路116號","高雄市"
120.3263283,23.02914272,0,84066,62500,1000,9282,9282,180125,2547875,"GR92FG83731",2003,"FG8373",541.64,61.65,513.88,5.66,0.15,9.97,25.66,1.31,"712台灣台南市新化區福爾摩沙高速公路","台南市"
120.3269916,22.89368989,0,127337,62500,1000,1411,1411,180125,2532875,"GR95FF43891",2006,"FF4389",137.99,99.67,4.63,33.71,4.38,0.36,1.18,2.48,"822台灣高雄市阿蓮區成功街231號","高雄市"
120.3272227,22.84627945,0,101677,62500,1000,833,833,180125,2527625,"GR94FF638A1",2005,"FF638A",668.1,148.796,102.09,35.806,0.351,0.644,1.723,24.974,"822台灣高雄市阿蓮區潁源路","高雄市"
120.3279391,22.69952717,0,134674,62500,1000,229,229,180125,2511375,"GR95FE13811",2006,"FE1381",209.54,164.52,152.45,141.03,0.46,2.91,19.97,36.72,"814台灣高雄市仁武區八德二路158巷","高雄市"
120.3300005,22.77630056,0,70395,62500,1000,25766,8342,180375,2519875,"GR91FF83911",2002,"FF8391",97.05,99.82,4.24,10.39,0.03,0.06,0.83,644.49,"824台灣高雄市燕巢區滾水路","高雄市"
120.3300444,22.76726957,0,101862,62500,1000,1345,1345,180375,2518875,"GR94FF93981",2005,"FF9398",221,86.205,119.897,6.912,0.066,0.245,1.174,2.232,"825台灣高雄市橋頭區中山高速公路","高雄市"
120.3303825,23.19622235,0,83100,62500,1000,6375,6375,180625,2566375,"GR92FG239A1",2003,"FG239A",884.27,253.87,61.91,309.66,0.25,0.73,2.42,2.14,"720台灣台南市官田區南113鄉道16號","台南市"
120.3327188,22.71760941,0,110355,62500,1000,725,725,180625,2513375,"GR95FE14091",2006,"FE1409",154.45,157.4,18.18,266.93,0.28,0.86,2.83,28.11,"814台灣高雄市仁武區中山高速公路","高雄市"
120.3333068,22.59569416,0,110578,62500,1000,1244,1244,180625,2499875,"GR95FE640A1",2006,"FE640A",272.11,123.07,522.39,11.71,0.09,4.77,2.8,18.37,"830台灣高雄市鳳山區五甲二路564巷","高雄市"
120.3357599,22.59118881,0,110579,62500,1000,1245,1245,180875,2499375,"GR95FE64181",2006,"FE6418",188.69,120.12,87.28,72.29,0.19,0.43,3.01,179.52,"830台灣高雄市鳳山區保安一街163號","高雄市"
120.3370645,22.82600075,0,134878,62500,1000,668,668,181125,2525375,"GR95FF64211",2006,"FF6421",192.49,163.06,3.58,16.38,8.39,0.41,1.4,7.11,"820台灣高雄市岡山區高29鄉道","高雄市"
120.3373261,22.7718153,0,101886,62500,1000,1419,1419,181125,2519375,"GR94FF942A1",2005,"FF942A",461.8,188.229,453.511,83.414,1.038,0.687,2.197,113.921,"Unnamed Road, 燕巢區高雄市台灣 824","高雄市"
120.3405907,22.59798217,0,127000,62500,1000,549,549,181375,2500125,"GR95FE54301",2006,"FE5430",372.09,141.7,83.82,930.75,0.19,0.71,1.88,494.67,"830台灣高雄市鳳山區中山高速公路","高雄市"
120.3410652,23.50554455,0,137825,62500,1000,8478,8478,181875,2600625,"GR97FI94331",2008,"FI9433",465.44,79.72,4.41,377.89,0.36,0.56,0.83,92.22,"Unnamed Road, 太保市嘉義縣台灣 612","嘉義縣"
120.3417728,23.8531907,0,113449,62500,1000,9368,9368,182125,2639125,"GR95FJ54421",2006,"FJ5442",455.19,264.72,7.17,773.24,0.08,0.19,1.83,4.19,"527台灣彰化縣大城鄉北山路5號","彰化縣"
120.3419273,23.33172421,0,120162,62500,1000,7675,7675,181875,2581375,"GR96FH64441",2007,"FH6444",173.76,37.35,2.98,2.86,0,0.04,0.68,795.43,"731台灣台南市後壁區南74鄉道","台南市"
120.3426244,22.68152626,0,134711,62500,1000,316,316,181625,2509375,"GR95FE24441",2006,"FE2444",408.74,198.65,30.29,2036.24,0.18,0.41,1.5,65.34,"814台灣高雄市仁武區京吉五路383號","高雄市"
120.3455176,22.58445559,0,134775,62500,1000,442,442,181875,2498625,"GR95FE64551",2006,"FE6455",28.25,159.76,19.9,315.96,1.76,1.39,1.48,49.81,"830台灣高雄市鳳山區保成一路","高雄市"
120.3460384,23.48976291,0,118698,62500,1000,3271,3271,182375,2598875,"GR96FH04571",2007,"FH0457",237.93,114.24,3.68,14.48,0.05,0.43,54.65,9.37,"612台灣嘉義縣太保市麻太路7-142號","嘉義縣"
120.346341,23.92093387,0,113191,62500,1000,8662,8662,182625,2646625,"GR95FJ345A1",2006,"FJ345A",141.78,105.88,61.62,67.83,0.14,16.44,13.08,12.43,"528台灣彰化縣芳苑鄉順安路102號","彰化縣"
120.3474372,22.69283485,0,117721,62500,1000,526,526,182125,2510625,"GR95FE24691",2006,"FE2469",591.09,85.65,99.66,315.16,0.08,0.81,1.92,360.84,"814台灣高雄市仁武區八德一街93巷","高雄市"
120.3478322,22.60930076,0,134757,62500,1000,409,409,182125,2501375,"GR95FE54651",2006,"FE5465",90.45,124.1,236.81,295.18,3.01,1.82,14.99,287.91,"830台灣高雄市鳳山區五甲一路668巷1號","高雄市"
120.3502534,22.61156842,0,117777,62500,1000,653,653,182375,2501625,"GR95FE54761",2006,"FE5476",177.32,90.06,113.33,35.24,0.23,0.31,1.09,86.64,"830台灣高雄市鳳山區油管路87巷","高雄市"
120.3547788,22.68383386,0,134725,62500,1000,345,345,182875,2509625,"GR95FE24951",2006,"FE2495",633.29,154.8,31.5,236.05,0.39,5.7,4.73,29.46,"814台灣高雄市仁武區鳳仁路78號","高雄市"
120.3547999,22.67931849,0,126952,62500,1000,431,431,182875,2509125,"GR95FE24931",2006,"FE2493",0.09,84.56,27.78,256.39,0.22,0.05,2.6,0.18,"814台灣高雄市仁武區仁忠路189巷23號","高雄市"
120.3617135,22.76288285,0,70535,62500,1000,25909,8745,183625,2518375,"GR91FF95261",2002,"FF9526",244.27,149.73,19.56,464.81,0.27,0.22,10.37,92.08,"824台灣高雄市燕巢區義大路6號","高雄市"
120.3625162,22.58903973,0,127081,62500,1000,746,746,183625,2499125,"GR95FE65271",2006,"FE6527",15.8,241.86,4.93,350.79,1.08,0.96,0.82,17.06,"830台灣高雄市鳳山區頂新十一街26號","高雄市"
120.3631647,23.99549599,0,129133,62500,1000,6721,6721,184375,2654875,"GR95FJ052A1",2006,"FJ052A",518.29,179.97,74.12,315.27,0.24,0.78,5.07,4.5,"528台灣彰化縣芳苑鄉芳漢路漢一段106巷9弄","彰化縣"
120.3649579,22.58679154,0,134782,62500,1000,452,452,183875,2498875,"GR95FE65361",2006,"FE6536",76.48,125.61,58.2,313.05,0.83,0.98,3.21,609.79,"830台灣高雄市鳳山區頂新二街22號","高雄市"
120.3659419,23.93004517,0,129481,62500,1000,7700,7700,184625,2647625,"GR95FJ25331",2006,"FJ2533",99.3,147.92,17.11,249.51,0.22,2.19,2.29,18.51,"Unnamed Road, 芳苑鄉彰化縣台灣 528","彰化縣"
120.3680348,24.00454531,0,130300,62500,1000,10141,10141,184875,2655875,"GR95FK95431",2006,"FK9543",195.54,161.04,10.62,243.92,0.11,0.57,1.49,114.74,"528台灣彰化縣芳苑鄉成功路75號","彰化縣"
120.368354,23.42890194,0,102158,62500,1000,2238,2238,184625,2592125,"GR94FH25421",2005,"FH2542",616.6,172.357,8.488,226.387,0.242,2.506,2.331,4.159,"608台灣嘉義縣水上鄉萬能路41-3號","嘉義縣"
120.3695528,22.64551217,0,110454,62500,1000,937,937,184375,2505375,"GR95FE455A1",2006,"FE455A",684.86,121.8,8.38,4072.02,0.37,1.59,1,72.44,"830台灣高雄市鳳山區永誠街","高雄市"
120.3710941,23.88040333,0,121060,62500,1000,10350,10350,185125,2642125,"GR96FJ45531",2007,"FJ4553",657.3,92.28,25.86,37.38,0.16,0.88,1.46,202.23,"526台灣彰化縣二林鎮竹圍巷","彰化縣"
120.3735706,23.87589851,0,129917,62500,1000,9010,9010,185375,2641625,"GR95FJ45611",2006,"FJ4561",549.79,84.74,23.71,29.09,0.07,0.3,0.88,316.58,"526台灣彰化縣二林鎮儒林路12-3號","彰化縣"
120.3744587,22.6365007,0,134740,62500,1000,374,374,184875,2504375,"GR95FE45761",2006,"FE4576",362.69,196.16,83.02,748.69,0.78,5.8,10.61,92.21,"830台灣高雄市鳳山區建國路一段147號","高雄市"
120.3759497,23.89171035,0,129921,62500,1000,9023,9023,185625,2643375,"GR95FJ45781",2006,"FJ4578",1000.7,109.64,77.59,98.42,0.12,1.17,1.38,2674.47,"526台灣彰化縣二林鎮二林巷13號","彰化縣"
120.3780911,23.95718262,0,112972,62500,1000,8067,8067,185875,2650625,"GR95FJ15841",2006,"FJ1584",330.19,128.14,123.9,255.85,0.74,2.01,20.91,88.77,"528台灣彰化縣芳苑鄉功湖路草湖段133巷14號","彰化縣"
120.3793435,22.63200437,0,126970,62500,1000,466,466,185375,2503875,"GR95FE45941",2006,"FE4594",67.86,256.82,36.37,227.31,0.72,2.44,6.97,15.52,"830台灣高雄市鳳山區埤頂街160巷32弄10號","高雄市"
120.3830574,23.94591592,0,129496,62500,1000,7738,7738,186375,2649375,"GR96FJ260A1",2007,"FJ260A",502.59,73.04,10.26,8.14,0.02,0.2,1.97,178.54,"526台灣彰化縣二林鎮二溪路三段535巷","彰化縣"
120.3860476,22.7652356,0,70516,62500,1000,25890,8855,186125,2518625,"GR91FF96181",2002,"FF9618",984.98,36.62,2.07,10.2,0.24,21.88,1.15,0,"824台灣高雄市燕巢區東川路","高雄市"
120.3869191,22.56881289,0,110688,62500,1000,1493,1493,186125,2496875,"GR95FE76291",2006,"FE7629",230.08,178.66,67.29,92989.33,16.7,2.77,2.48,524.14,"831台灣高雄市大寮區後厝路","高雄市"
120.3878523,23.9707656,0,112995,62500,1000,8124,8124,186875,2652125,"GR95FJ162A1",2006,"FJ162A",195.88,94.6,285.54,30.76,0.31,0.22,1.41,65.41,"528台灣彰化縣芳苑鄉草漢路草一段538號","彰化縣"
120.3893502,22.56882201,0,110689,62500,1000,1494,1494,186375,2496875,"GR95FE76391",2006,"FE7639",171.65,246.63,45.04,3174.15,3.56,1.63,1.58,129.01,"831台灣高雄市大寮區後厝路","高雄市"
120.3899579,24.04526575,0,113607,62500,1000,9801,9801,187125,2660375,"GR95FK863A1",2006,"FK863A",585.68,77.64,103.23,118.61,0.21,5.99,6.73,9.86,"506台灣彰化縣福興鄉新生路73-7號","彰化縣"
120.3917322,22.58012081,0,127093,62500,1000,769,769,186625,2498125,"GR95FE66431",2006,"FE6643",224.1,58.95,49.84,215.05,0.22,0.62,1.62,14.3,"831台灣高雄市大寮區保福路","高雄市"
120.3941011,23.1468127,0,83586,62500,1000,7832,7832,187125,2560875,"GR92FG465A1",2003,"FG465A",107.6,104.85,725.66,59.3,0.38,0.87,1.31,4.52,"Unnamed Road, 大內區台南市台灣 742","台南市"
120.3952958,23.95499365,0,129392,62500,1000,7441,7441,187625,2650375,"GR95FJ16531",2006,"FJ1653",62.59,167.43,4.69,796.29,0.29,0.26,2.6,3.98,"528台灣彰化縣芳苑鄉二溪路草二段896號","彰化縣"
120.3966629,22.56433351,0,134791,62500,1000,467,467,187125,2496375,"GR95FE76671",2006,"FE7667",1394.99,190.23,4.72,206.1,0.17,2.99,0.68,10.48,"Unnamed Road, 大寮區高雄市台灣 831","高雄市"
120.3987906,22.63433655,0,126981,62500,1000,496,496,187375,2504125,"GR96FE46651",2007,"FE4665",186.7,158.52,39.49,338.02,0.49,1.12,2.73,22.72,"831台灣高雄市大寮區中庄路91號","高雄市"
120.3990841,22.56660037,0,127125,62500,1000,849,849,187375,2496625,"GR95FE76781",2006,"FE7678",146.98,73.27,237.14,179.18,0.22,0.21,1.27,114.25,"Unnamed Road, 大寮區高雄市台灣 831","高雄市"
120.3998319,24.03627548,0,113638,62500,1000,9886,9886,188125,2659375,"GR95FK86761",2006,"FK8676",262.79,125.4,142.51,37.93,0.08,3.28,2.8,5.69,"506台灣彰化縣福興鄉頂粘街423-2號","彰化縣"
120.4015152,22.56660935,0,110695,62500,1000,1506,1506,187625,2496625,"GR95FE76881",2006,"FE7688",286.02,147,367.74,427.5,1.04,2.73,9.53,174.7,"831台灣高雄市大寮區林內路200巷","高雄市"
120.4015249,22.5643515,0,110694,62500,1000,1503,1503,187625,2496375,"GR95FE76871",2006,"FE7687",45.74,40.05,2.76,497.16,0.09,0,1.54,6.26,"831台灣高雄市大寮區林內路200巷","高雄市"
120.4025084,23.98888176,0,129201,62500,1000,6934,6934,188375,2654125,"GR95FJ06871",2006,"FJ0687",414.42,221.09,306.14,1952.8,0.28,0.68,3.54,91,"528台灣彰化縣芳苑鄉漢寶一路9號","彰化縣"
120.404142,22.52146247,0,81875,62500,1000,3125,3125,187875,2491625,"GR93FE969A1",2004,"FE969A",186.65,127.76,3.34,211.67,0.13,0.29,1.15,6.78,"832台灣高雄市林園區溪州一路210號","高雄市"
120.4049032,24.00243509,0,121781,62500,1000,12384,12384,188625,2655625,"GR96FK96921",2007,"FK9692",155.49,174.85,199.49,25.27,0.3,0.49,2.1,14.2,"Unnamed Road, 彰化縣台灣","彰化縣"
120.4062135,22.60501253,0,127038,62500,1000,634,634,188125,2500875,"GR96FE56A31",2007,"FE56A3",634.41,39.65,15.41,470.18,0.22,0.29,3.07,10.48,"831台灣高雄市大寮區興隆路152-208號","高雄市"
120.4062811,22.58920693,0,110634,62500,1000,1351,1351,188125,2499125,"GR95FE66A71",2006,"FE66A7",452.77,95.18,411.85,111.1,0.3,0.13,1.38,39.03,"831台灣高雄市大寮區鳳林二路908巷","高雄市"
120.4063195,22.58017491,0,117862,62500,1000,862,862,188125,2498125,"GR95FE66A31",2006,"FE66A3",207.87,108.95,7.85,27.25,0.17,0.25,1.41,292.26,"831台灣高雄市大寮區內坑路","高雄市"
120.4063291,22.57791692,0,110632,62500,1000,1347,1347,188125,2497875,"GR95FE66A21",2006,"FE66A2",289.57,247.13,9.31,243.15,0.4,0.67,0.51,33.59,"831台灣高雄市大寮區鳳林二路333號","高雄市"
120.407316,23.46969068,0,102045,62500,1000,1901,1901,188625,2596625,"GR95FH17091",2006,"FH1709",579.1,157.39,256.703,117.548,0.26,1.039,1.217,8.327,"600台灣嘉義市西區玉山路956巷","嘉義市"
120.407426,23.4448583,0,102245,62500,1000,2494,2494,188625,2593875,"GR95FH270A1",2006,"FH270A",852.7,99.234,7.248,377.5,0.403,2.742,3.337,20.04,"608台灣嘉義縣水上鄉中山路二段1013號","嘉義縣"
120.4075875,23.95278398,0,120813,62500,1000,9619,9619,188875,2650125,"GR96FJ17021",2007,"FJ1702",335.51,113.63,693.56,1244.42,2.88,0.25,2.59,129.45,"Unnamed Road, 二林鎮彰化縣台灣 526","彰化縣"
120.4075979,23.95052669,0,113025,62500,1000,8206,8206,188875,2649875,"GR96FJ17011",2007,"FJ1701",268.5,85.6,49.35,304.35,0.61,0.17,1.2,28.59,"526台灣彰化縣二林鎮趙甲路","彰化縣"
120.4087891,22.57115193,0,110700,62500,1000,1519,1519,188375,2497125,"GR95FE770A1",2006,"FE770A",326.63,70.96,18.55,29.18,0.22,0.18,0.98,183.33,"831台灣高雄市大寮區鳳林二路275號","高雄市"
120.4138343,22.52827117,0,81763,62500,1000,2838,2838,188875,2492375,"GR93FE87221",2004,"FE8722",368.46,279.66,7.04,506.22,0.29,1.13,1.76,24.45,"832台灣高雄市林園區玉山景觀公路水里玉山線","高雄市"
120.4146673,23.46746096,0,118797,62500,1000,3568,3568,189375,2596375,"GR96FH17381",2007,"FH1738",416.49,91.63,2.42,4.34,0.02,44.48,3.63,2.99,"600台灣嘉義市西區大富五街25號","嘉義市"
120.4170365,24.03634197,0,104612,62500,1000,9507,9507,189875,2659375,"GR95FK87461",2006,"FK8746",299.7,157.56,139.98,97.103,0.199,0.295,2.73,10.08,"506台灣彰化縣福興鄉下寮巷6-7號","彰化縣"
120.4223796,23.38170519,0,119532,62500,1000,5801,5801,190125,2586875,"GR96FH47641",2007,"FH4764",106.44,167.52,24.88,1299.99,0.34,0.54,2,0,"732台灣台南市白河區11-3","台南市"
120.4234607,22.55088382,0,110729,62500,1000,1595,1595,189875,2494875,"GR95FE77611",2006,"FE7761",958.95,179.85,60.36,262.44,0.54,1.43,1.32,3.02,"831台灣高雄市大寮區會結路57號","高雄市"
120.4317536,24.04316945,0,121595,62500,1000,11875,11875,191375,2660125,"GR96FK87A91",2007,"FK87A9",0.29,70.89,6.59,188590.86,89.14,0.21,1.52,5.2,"506台灣彰化縣福興鄉彰32鄉道341號","彰化縣"
120.4319419,24.00028007,0,104641,62500,1000,9571,9571,191375,2655375,"GR95FK98011",2006,"FK9801",230.5,173.363,345.401,130.79,0.223,0.439,2.433,11.375,"516台灣彰化縣埔鹽鄉永樂路600號","彰化縣"
120.4329517,22.60736711,0,110573,62500,1000,1238,1238,190875,2501125,"GR96FE58041",2007,"FE5804",414.79,212.57,17.74,23.74,0.35,0.46,1.27,184.06,"831台灣高雄市大寮區玉山景觀公路水里玉山線300號","高雄市"
120.4342511,24.03414927,0,121602,62500,1000,11892,11892,191625,2659125,"GR96FK88051",2007,"FK8805",61.47,117.71,35.52,25902.64,0.42,0.54,2.92,13.15,"506台灣彰化縣福興鄉南環路","彰化縣"
120.4344636,23.41561165,0,102622,62500,1000,3654,3654,191375,2590625,"GR94FH38181",2005,"FH3818",429.1,670.45,74.65,1435.99,0.92,0.13,0,22.69,"608台灣嘉義縣水上鄉6-8","嘉義縣"
120.438681,23.57590717,0,103669,62500,1000,6759,6759,191875,2608375,"GR94FI68211",2005,"FI6821",1304,101.355,12.441,14.97,3.506,0.319,1.091,8.378,"621台灣嘉義縣民雄鄉建國路一段958號","嘉義縣"
120.4424874,22.65481472,0,81324,62500,1000,1719,1719,191875,2506375,"GR93FE38431",2004,"FE3843",212.51,76.77,8.41,513.41,0.35,0.41,2.03,4.73,"Unnamed Road, 屏東市屏東縣台灣 900","屏東縣"
120.4425328,22.64352637,0,81513,62500,1000,2178,2178,191875,2505125,"GR93FE48491",2004,"FE4849",231.95,54.17,12.87,228.69,0.12,0.25,0.67,12.03,"900台灣屏東縣屏東市大州堤防","屏東縣"
120.4440141,24.04998669,0,113552,62500,1000,9651,9651,192625,2660875,"GR95FK78411",2006,"FK7841",265.55,174.63,5512.46,1591.07,0.14,241.67,157.34,19.3,"506台灣彰化縣福興鄉彰鹿路七段558巷56號","彰化縣"
120.4443147,23.98000899,0,104354,62500,1000,8807,8807,192625,2653125,"GR95FJ08531",2006,"FJ0853",297.9,249.09,3.58,406.04,0,0,0.7,3.49,"516台灣彰化縣埔鹽鄉大新路一橫一巷26號","彰化縣"
120.4469286,22.76094156,0,82573,62500,1000,4807,4807,192375,2518125,"GR93FF98661",2004,"FF9866",459.8,125.26,4.27,11.61,0.09,12.97,1.13,3.1,"840台灣高雄市大樹區統嶺路1號","高雄市"
120.449363,22.76094993,0,82581,62500,1000,4824,4824,192625,2518125,"GR93FF98761",2004,"FF9876",431.18,132.19,3.68,11.08,0.07,14.42,1.13,3,"840台灣高雄市大樹區統嶺路1號","高雄市"
120.4503411,23.12444185,0,118344,62500,1000,2190,2190,192875,2558375,"GR96FG48711",2007,"FG4871",408.55,46.24,1.97,5.67,0.03,15.95,0.63,2.55,"714台灣台南市玉井區北門玉井線","台南市"
120.454871,23.80622703,0,21771,62500,1000,13470,50938,193625,2633875,"GR87FJ78931",1998,"FJ7893",1034.66,213.93,126.2,156.92,0.39,0.38,4.47,15.04,"648台灣雲林縣西螺鎮雲24鄉道","雲林縣"
120.4588253,23.44053069,0,111479,62500,1000,3579,3579,193875,2593375,"GR95FH29081",2006,"FH2908",192.8,39.11,1.72,6.69,0.14,0.82,0.59,195.12,"Unnamed Road, 中埔鄉嘉義縣台灣 606","嘉義縣"
120.4588801,23.42698582,0,102358,62500,1000,2842,2842,193875,2591875,"GR94FH29021",2005,"FH2902",885.4,108.858,11.105,22.294,0,23.916,1905.1,17.465,"608台灣嘉義縣水上鄉嘉138鄉道","嘉義縣"
120.459673,22.61423474,0,43306,62500,1000,36155,37535,193625,2501875,"GR85FE59171",1996,"FE5917",906.99,77.73,85.27,256.91,1.62,1.35,5.3,151.16,"913台灣屏東縣萬丹鄉志田路","屏東縣"
120.4625982,23.11093847,0,118486,62500,1000,2624,2624,194125,2556875,"GR96FG59261",2007,"FG5926",556.21,21.41,96.7,14.21,0.03,0.31,0.94,3.44,"714台灣台南市玉井區南185鄉道","台南市"
